SamplingRound,SamplingYear,Protocol_Name,Park,Plot,SamplingType,Panel_type,Location_status,Habitat,Transect,TransectLength_m,SampledTransectLength_m,Sampled,Accepted_LatinName,VegType,Diameter_cm,Status,SitePair,Northing,Easting
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,2.9,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,8.5,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,29,Dead,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,8.7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,22.5,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,19.7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,12.4,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,31.4,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,19.2,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,34.8,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,24.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,6.1,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,14.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,14.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,10.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,14.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,12.9,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,41.3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,16.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,16.2,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,6.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,2.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,29.9,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,14.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,31,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,15.3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,28.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,40.9,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.5,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,28.5,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,28.3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,14.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,23.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,17.3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,27.7,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,11,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,15.8,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,29.7,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,6.8,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,26.3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,6.1,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,34.3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,10.8,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,39.2,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,34,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,22,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,29.3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,9.6,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,14.2,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,15.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,3.7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,4.9,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,2.7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,2.6,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,3.4,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,20.6,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,2.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,4.5,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,11.2,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,20.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,4.7,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,8.2,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3.2,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3.1,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,5.5,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,20.7,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer sp.,Tree,2.9,Dead,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer sp.,Tree,4.6,Dead,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer sp.,Tree,2.5,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer sp.,Tree,3,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,3.6,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.8,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.8,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,5,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.7,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,8.6,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,4.9,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,33,Dead,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,3.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,4.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,2.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,13.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,24.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,7.3,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula papyrifera,Tree,46.7,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula papyrifera,Tree,31.2,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula papyrifera,Tree,32.5,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula papyrifera,Tree,36.8,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Betula papyrifera,Tree,33.4,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Betula sp.,Tree,26.8,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Populus sp.,Tree,54.4,Dead,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Quercus rubra,Tree,3.6,Live,1046 - 2,5201917.486390000209212,682928.283740999992006
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,4.1,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,2.6,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3.2,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Quercus rubra,Tree,3.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,3.2,Dead,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,2.5,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,3.6,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,4.1,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,4.4,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,2.5,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Quercus rubra,Tree,7,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Thuja occidentalis,Tree,2.5,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Thuja occidentalis,Tree,17.4,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Thuja occidentalis,Tree,3,Live,1046 - 1,5201969.675090000033379,682922.123601000057533
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Thuja occidentalis,Tree,2.5,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Thuja occidentalis,Tree,7.5,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
Round_2,2021,GLKN_VegMon2.0,APIS,1046,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Thuja occidentalis,Tree,8.6,Live,1046 - 3,5201867.488929999992251,682927.627796999993734
